#step   T      Ekin       Ethermo     E_LJ      E_LJ_corr   E_LJ_tot   Econs
24210000  298.5  1.588E+02  -1.006E+01  -1.621E+01  -6.168E-01  -1.683E+01  1.521E+02
24220000  300.2  1.598E+02  -1.114E+01  -1.863E+01  -6.168E-01  -1.924E+01  1.517E+02
24230000  334.2  1.778E+02  1.289E+00  -2.436E+01  -6.168E-01  -2.497E+01  1.516E+02
24240000  252.2  1.342E+02  -3.798E+01  -1.922E+01  -6.168E-01  -1.984E+01  1.523E+02
24250000  270.8  1.441E+02  -2.752E+01  -1.848E+01  -6.168E-01  -1.910E+01  1.525E+02
24260000  304.9  1.622E+02  -7.803E+00  -1.663E+01  -6.168E-01  -1.725E+01  1.528E+02
24270000  326.7  1.738E+02  2.412E+00  -1.848E+01  -6.168E-01  -1.910E+01  1.523E+02
24280000  290.9  1.548E+02  -1.716E+01  -1.874E+01  -6.168E-01  -1.936E+01  1.526E+02
24290000  275.3  1.465E+02  -2.536E+01  -1.895E+01  -6.168E-01  -1.957E+01  1.523E+02
24300000  262.3  1.396E+02  -3.467E+01  -2.091E+01  -6.168E-01  -2.153E+01  1.527E+02
24310000  284.3  1.513E+02  -1.717E+01  -1.511E+01  -6.168E-01  -1.573E+01  1.527E+02
24320000  280.2  1.491E+02  -2.093E+01  -1.666E+01  -6.168E-01  -1.728E+01  1.528E+02
24330000  276.6  1.472E+02  -2.492E+01  -1.861E+01  -6.168E-01  -1.923E+01  1.529E+02
24340000  329.1  1.751E+02  5.932E-01  -2.127E+01  -6.168E-01  -2.189E+01  1.527E+02
24350000  226.2  1.203E+02  -5.016E+01  -1.654E+01  -6.168E-01  -1.716E+01  1.533E+02
24360000  296.0  1.575E+02  -1.665E+01  -1.995E+01  -6.168E-01  -2.057E+01  1.536E+02
24370000  269.3  1.433E+02  -3.035E+01  -1.923E+01  -6.168E-01  -1.985E+01  1.538E+02
24380000  242.3  1.289E+02  -4.067E+01  -1.495E+01  -6.168E-01  -1.556E+01  1.541E+02
24390000  268.7  1.430E+02  -3.014E+01  -1.788E+01  -6.168E-01  -1.849E+01  1.546E+02
24400000  331.7  1.765E+02  1.467E+00  -2.046E+01  -6.168E-01  -2.108E+01  1.540E+02
24410000  273.9  1.458E+02  -2.332E+01  -1.474E+01  -6.168E-01  -1.536E+01  1.537E+02
24420000  314.4  1.673E+02  -1.080E+01  -2.347E+01  -6.168E-01  -2.409E+01  1.540E+02
24430000  320.3  1.704E+02  -1.857E+00  -1.749E+01  -6.168E-01  -1.810E+01  1.542E+02
24440000  264.0  1.405E+02  -3.012E+01  -1.584E+01  -6.168E-01  -1.645E+01  1.542E+02
24450000  269.1  1.432E+02  -3.033E+01  -1.795E+01  -6.168E-01  -1.856E+01  1.549E+02
24460000  326.4  1.737E+02  4.662E+00  -1.306E+01  -6.168E-01  -1.368E+01  1.553E+02
24470000  242.8  1.292E+02  -4.432E+01  -1.766E+01  -6.168E-01  -1.827E+01  1.553E+02
24480000  295.0  1.570E+02  -2.338E+01  -2.479E+01  -6.168E-01  -2.541E+01  1.550E+02
24490000  261.2  1.390E+02  -3.924E+01  -2.210E+01  -6.168E-01  -2.271E+01  1.555E+02
24500000  286.0  1.522E+02  -2.509E+01  -2.124E+01  -6.168E-01  -2.186E+01  1.554E+02
24510000  293.7  1.563E+02  -1.360E+01  -1.366E+01  -6.168E-01  -1.427E+01  1.556E+02
24520000  293.4  1.561E+02  -2.181E+01  -2.255E+01  -6.168E-01  -2.317E+01  1.548E+02
24530000  313.1  1.666E+02  -2.260E+00  -1.348E+01  -6.168E-01  -1.409E+01  1.548E+02
24540000  273.1  1.453E+02  -2.473E+01  -1.471E+01  -6.168E-01  -1.533E+01  1.547E+02
24550000  315.6  1.679E+02  -1.800E+00  -1.512E+01  -6.168E-01  -1.574E+01  1.540E+02
24560000  297.3  1.582E+02  -1.300E+01  -1.742E+01  -6.168E-01  -1.804E+01  1.532E+02
24570000  363.6  1.935E+02  2.488E+01  -1.490E+01  -6.168E-01  -1.551E+01  1.531E+02
24580000  278.1  1.480E+02  -2.945E+01  -2.353E+01  -6.168E-01  -2.415E+01  1.533E+02
24590000  290.8  1.548E+02  -1.697E+01  -1.784E+01  -6.168E-01  -1.845E+01  1.533E+02
24600000  303.7  1.616E+02  -7.942E+00  -1.585E+01  -6.168E-01  -1.647E+01  1.531E+02
24610000  275.4  1.466E+02  -1.923E+01  -1.253E+01  -6.168E-01  -1.315E+01  1.527E+02
24620000  258.3  1.375E+02  -3.454E+01  -1.891E+01  -6.168E-01  -1.953E+01  1.525E+02
24630000  290.1  1.543E+02  -1.145E+01  -1.304E+01  -6.168E-01  -1.366E+01  1.521E+02
24640000  318.3  1.694E+02  4.733E+00  -1.180E+01  -6.168E-01  -1.241E+01  1.522E+02
24650000  287.1  1.528E+02  -1.517E+01  -1.469E+01  -6.168E-01  -1.530E+01  1.527E+02
24660000  360.4  1.918E+02  2.335E+01  -1.506E+01  -6.168E-01  -1.568E+01  1.527E+02
24670000  285.9  1.521E+02  -1.425E+01  -1.285E+01  -6.168E-01  -1.347E+01  1.529E+02
24680000  279.4  1.487E+02  -1.872E+01  -1.358E+01  -6.168E-01  -1.420E+01  1.532E+02
24690000  292.4  1.556E+02  -1.898E+01  -2.052E+01  -6.168E-01  -2.114E+01  1.534E+02
24700000  337.5  1.796E+02  1.053E+01  -1.422E+01  -6.168E-01  -1.483E+01  1.542E+02
24710000  309.1  1.645E+02  -5.183E+00  -1.590E+01  -6.168E-01  -1.652E+01  1.531E+02
24720000  370.4  1.971E+02  2.101E+01  -2.253E+01  -6.168E-01  -2.315E+01  1.529E+02
24730000  326.0  1.735E+02  3.487E+00  -1.636E+01  -6.168E-01  -1.698E+01  1.530E+02
24740000  274.8  1.462E+02  -2.451E+01  -1.674E+01  -6.168E-01  -1.735E+01  1.534E+02
24750000  244.8  1.302E+02  -4.396E+01  -2.002E+01  -6.168E-01  -2.064E+01  1.536E+02
24760000  248.8  1.324E+02  -3.968E+01  -1.811E+01  -6.168E-01  -1.873E+01  1.533E+02
24770000  342.0  1.820E+02  1.450E+01  -1.341E+01  -6.168E-01  -1.403E+01  1.535E+02
24780000  277.5  1.476E+02  -3.105E+01  -2.490E+01  -6.168E-01  -2.551E+01  1.532E+02
24790000  282.0  1.500E+02  -2.001E+01  -1.571E+01  -6.168E-01  -1.632E+01  1.537E+02
24800000  323.4  1.721E+02  6.793E+00  -1.063E+01  -6.168E-01  -1.125E+01  1.541E+02
24810000  278.5  1.482E+02  -2.691E+01  -2.024E+01  -6.168E-01  -2.086E+01  1.542E+02
24820000  338.2  1.800E+02  4.366E+00  -2.056E+01  -6.168E-01  -2.118E+01  1.544E+02
24830000  303.4  1.614E+02  -1.236E+01  -1.857E+01  -6.168E-01  -1.919E+01  1.546E+02
24840000  257.5  1.370E+02  -3.366E+01  -1.575E+01  -6.168E-01  -1.637E+01  1.543E+02
24850000  306.9  1.633E+02  -9.568E+00  -1.821E+01  -6.168E-01  -1.883E+01  1.540E+02
24860000  298.7  1.590E+02  -1.283E+01  -1.720E+01  -6.168E-01  -1.782E+01  1.540E+02
24870000  319.8  1.702E+02  -1.828E+00  -1.774E+01  -6.168E-01  -1.836E+01  1.536E+02
24880000  290.3  1.545E+02  -1.459E+01  -1.507E+01  -6.168E-01  -1.569E+01  1.534E+02
24890000  319.3  1.699E+02  1.162E+00  -1.456E+01  -6.168E-01  -1.517E+01  1.536E+02
24900000  293.8  1.563E+02  -1.611E+01  -1.807E+01  -6.168E-01  -1.868E+01  1.538E+02
24910000  283.7  1.509E+02  -2.643E+01  -2.295E+01  -6.168E-01  -2.357E+01  1.538E+02
24920000  389.0  2.070E+02  3.295E+01  -1.930E+01  -6.168E-01  -1.992E+01  1.541E+02
24930000  271.5  1.445E+02  -2.833E+01  -1.825E+01  -6.168E-01  -1.886E+01  1.539E+02
24940000  320.8  1.707E+02  4.154E+00  -1.241E+01  -6.168E-01  -1.303E+01  1.535E+02
24950000  320.4  1.705E+02  -5.348E+00  -2.163E+01  -6.168E-01  -2.224E+01  1.536E+02
24960000  293.1  1.560E+02  -1.161E+01  -1.346E+01  -6.168E-01  -1.408E+01  1.535E+02
24970000  303.2  1.613E+02  -1.253E+01  -1.897E+01  -6.168E-01  -1.959E+01  1.543E+02
24980000  297.1  1.581E+02  -1.306E+01  -1.668E+01  -6.168E-01  -1.730E+01  1.538E+02
24990000  317.6  1.690E+02  -1.102E+00  -1.621E+01  -6.168E-01  -1.682E+01  1.533E+02
25000000  314.9  1.676E+02  -8.992E-01  -1.466E+01  -6.168E-01  -1.528E+01  1.532E+02
25010000  275.8  1.467E+02  -2.419E+01  -1.723E+01  -6.168E-01  -1.784E+01  1.531E+02
25020000  317.2  1.688E+02  -1.268E+00  -1.671E+01  -6.168E-01  -1.733E+01  1.527E+02
25030000  268.9  1.431E+02  -2.789E+01  -1.740E+01  -6.168E-01  -1.802E+01  1.529E+02
25040000  300.5  1.599E+02  -1.483E+01  -2.146E+01  -6.168E-01  -2.208E+01  1.526E+02
25050000  248.3  1.321E+02  -4.046E+01  -1.909E+01  -6.168E-01  -1.970E+01  1.529E+02
25060000  292.0  1.554E+02  -1.751E+01  -1.938E+01  -6.168E-01  -1.999E+01  1.529E+02
25070000  268.0  1.426E+02  -2.890E+01  -1.764E+01  -6.168E-01  -1.826E+01  1.533E+02
25080000  287.9  1.532E+02  -1.620E+01  -1.488E+01  -6.168E-01  -1.549E+01  1.539E+02
25090000  312.4  1.663E+02  -1.017E+00  -1.377E+01  -6.168E-01  -1.439E+01  1.529E+02
25100000  310.4  1.652E+02  -6.129E+00  -1.821E+01  -6.168E-01  -1.883E+01  1.525E+02
25110000  294.0  1.564E+02  -7.950E+00  -1.128E+01  -6.168E-01  -1.189E+01  1.525E+02
25120000  268.7  1.430E+02  -3.380E+01  -2.340E+01  -6.168E-01  -2.402E+01  1.527E+02
25130000  322.2  1.715E+02  3.679E+00  -1.392E+01  -6.168E-01  -1.454E+01  1.532E+02
25140000  247.6  1.318E+02  -3.362E+01  -1.209E+01  -6.168E-01  -1.271E+01  1.527E+02
25150000  315.6  1.679E+02  -9.517E-01  -1.542E+01  -6.168E-01  -1.604E+01  1.528E+02
25160000  321.4  1.710E+02  4.910E-01  -1.735E+01  -6.168E-01  -1.797E+01  1.526E+02
25170000  307.0  1.634E+02  -5.940E+00  -1.689E+01  -6.168E-01  -1.751E+01  1.518E+02
25180000  280.1  1.490E+02  -2.618E+01  -2.216E+01  -6.168E-01  -2.277E+01  1.524E+02
25190000  274.7  1.462E+02  -2.664E+01  -1.934E+01  -6.168E-01  -1.996E+01  1.529E+02
25200000  301.7  1.605E+02  -1.271E+01  -1.996E+01  -6.168E-01  -2.058E+01  1.527E+02
25210000  296.5  1.578E+02  -1.323E+01  -1.734E+01  -6.168E-01  -1.796E+01  1.530E+02
25220000  336.7  1.792E+02  4.225E+00  -2.074E+01  -6.168E-01  -2.136E+01  1.536E+02
25230000  293.4  1.561E+02  -1.108E+01  -1.320E+01  -6.168E-01  -1.381E+01  1.534E+02
25240000  391.2  2.082E+02  3.513E+01  -1.825E+01  -6.168E-01  -1.887E+01  1.542E+02
25250000  284.2  1.513E+02  -2.029E+01  -1.687E+01  -6.168E-01  -1.749E+01  1.541E+02
25260000  309.9  1.649E+02  -1.066E+01  -2.086E+01  -6.168E-01  -2.148E+01  1.541E+02
25270000  309.7  1.648E+02  -5.216E+00  -1.557E+01  -6.168E-01  -1.619E+01  1.538E+02
25280000  246.9  1.314E+02  -4.990E+01  -2.701E+01  -6.168E-01  -2.763E+01  1.536E+02
25290000  271.5  1.445E+02  -2.627E+01  -1.683E+01  -6.168E-01  -1.745E+01  1.533E+02
25300000  331.9  1.766E+02  8.108E+00  -1.445E+01  -6.168E-01  -1.506E+01  1.535E+02
25310000  351.6  1.871E+02  1.748E+01  -1.568E+01  -6.168E-01  -1.630E+01  1.533E+02
25320000  270.2  1.438E+02  -2.858E+01  -1.796E+01  -6.168E-01  -1.858E+01  1.538E+02
25330000  320.5  1.706E+02  -2.761E-02  -1.630E+01  -6.168E-01  -1.691E+01  1.537E+02
25340000  300.2  1.597E+02  -9.109E+00  -1.495E+01  -6.168E-01  -1.556E+01  1.533E+02
25350000  288.3  1.534E+02  -1.857E+01  -1.863E+01  -6.168E-01  -1.925E+01  1.527E+02
25360000  266.8  1.420E+02  -2.617E+01  -1.445E+01  -6.168E-01  -1.507E+01  1.531E+02
25370000  334.0  1.777E+02  8.207E+00  -1.606E+01  -6.168E-01  -1.668E+01  1.528E+02
25380000  314.9  1.676E+02  -4.144E+00  -1.803E+01  -6.168E-01  -1.865E+01  1.531E+02
25390000  274.1  1.458E+02  -1.838E+01  -1.065E+01  -6.168E-01  -1.127E+01  1.529E+02
25400000  274.5  1.461E+02  -2.746E+01  -1.953E+01  -6.168E-01  -2.014E+01  1.534E+02
25410000  303.5  1.615E+02  -1.127E+01  -1.890E+01  -6.168E-01  -1.952E+01  1.532E+02
25420000  277.7  1.478E+02  -1.683E+01  -1.142E+01  -6.168E-01  -1.203E+01  1.526E+02
25430000  312.5  1.663E+02  -3.652E+00  -1.730E+01  -6.168E-01  -1.791E+01  1.520E+02
25440000  291.9  1.553E+02  -1.427E+01  -1.686E+01  -6.168E-01  -1.748E+01  1.521E+02
25450000  302.0  1.607E+02  -6.503E+00  -1.480E+01  -6.168E-01  -1.542E+01  1.518E+02
25460000  295.6  1.573E+02  -1.489E+01  -1.920E+01  -6.168E-01  -1.982E+01  1.524E+02
25470000  337.0  1.793E+02  5.139E+00  -2.094E+01  -6.168E-01  -2.156E+01  1.526E+02
25480000  277.6  1.477E+02  -2.125E+01  -1.541E+01  -6.168E-01  -1.603E+01  1.529E+02
25490000  341.7  1.818E+02  1.253E+01  -1.535E+01  -6.168E-01  -1.597E+01  1.533E+02
25500000  307.3  1.635E+02  -1.005E+01  -1.965E+01  -6.168E-01  -2.027E+01  1.533E+02
25510000  297.3  1.582E+02  -1.187E+01  -1.638E+01  -6.168E-01  -1.699E+01  1.531E+02
25520000  283.4  1.508E+02  -2.560E+01  -2.268E+01  -6.168E-01  -2.329E+01  1.531E+02
25530000  320.1  1.703E+02  4.338E+00  -1.234E+01  -6.168E-01  -1.295E+01  1.530E+02
25540000  324.7  1.728E+02  6.191E+00  -1.332E+01  -6.168E-01  -1.393E+01  1.526E+02
25550000  281.4  1.497E+02  -2.077E+01  -1.729E+01  -6.168E-01  -1.791E+01  1.526E+02
25560000  328.9  1.750E+02  4.742E+00  -1.685E+01  -6.168E-01  -1.747E+01  1.528E+02
25570000  268.4  1.428E+02  -2.599E+01  -1.537E+01  -6.168E-01  -1.598E+01  1.528E+02
25580000  272.5  1.450E+02  -2.169E+01  -1.320E+01  -6.168E-01  -1.382E+01  1.529E+02
25590000  305.6  1.626E+02  -6.735E+00  -1.594E+01  -6.168E-01  -1.656E+01  1.528E+02
25600000  296.9  1.580E+02  -1.874E+01  -2.338E+01  -6.168E-01  -2.399E+01  1.527E+02
25610000  253.3  1.348E+02  -3.493E+01  -1.656E+01  -6.168E-01  -1.718E+01  1.526E+02
25620000  309.7  1.648E+02  -3.647E+00  -1.490E+01  -6.168E-01  -1.552E+01  1.529E+02
25630000  288.6  1.536E+02  -1.952E+01  -1.977E+01  -6.168E-01  -2.039E+01  1.527E+02
25640000  326.5  1.737E+02  6.170E+00  -1.358E+01  -6.168E-01  -1.419E+01  1.533E+02
25650000  289.9  1.543E+02  -2.035E+01  -2.059E+01  -6.168E-01  -2.120E+01  1.534E+02
25660000  259.7  1.382E+02  -3.064E+01  -1.522E+01  -6.168E-01  -1.584E+01  1.530E+02
25670000  333.0  1.772E+02  8.395E+00  -1.513E+01  -6.168E-01  -1.575E+01  1.531E+02
25680000  274.6  1.461E+02  -2.096E+01  -1.364E+01  -6.168E-01  -1.426E+01  1.528E+02
25690000  306.8  1.633E+02  -8.034E+00  -1.815E+01  -6.168E-01  -1.877E+01  1.525E+02
25700000  309.0  1.644E+02  -3.300E+00  -1.511E+01  -6.168E-01  -1.573E+01  1.520E+02
25710000  323.7  1.723E+02  -1.836E+00  -2.169E+01  -6.168E-01  -2.231E+01  1.518E+02
25720000  303.2  1.613E+02  -8.119E+00  -1.692E+01  -6.168E-01  -1.754E+01  1.519E+02
25730000  322.0  1.714E+02  7.166E-01  -1.834E+01  -6.168E-01  -1.895E+01  1.517E+02
25740000  306.0  1.628E+02  -4.366E+00  -1.384E+01  -6.168E-01  -1.446E+01  1.527E+02
25750000  265.8  1.415E+02  -2.701E+01  -1.439E+01  -6.168E-01  -1.501E+01  1.535E+02
25760000  319.1  1.698E+02  -6.234E+00  -2.228E+01  -6.168E-01  -2.290E+01  1.531E+02
25770000  309.1  1.645E+02  -1.101E+01  -2.202E+01  -6.168E-01  -2.264E+01  1.528E+02
25780000  322.0  1.713E+02  7.978E-01  -1.715E+01  -6.168E-01  -1.776E+01  1.528E+02
25790000  260.3  1.385E+02  -4.006E+01  -2.508E+01  -6.168E-01  -2.570E+01  1.529E+02
25800000  318.3  1.694E+02  -1.978E+00  -1.804E+01  -6.168E-01  -1.866E+01  1.527E+02
25810000  238.1  1.267E+02  -3.973E+01  -1.354E+01  -6.168E-01  -1.416E+01  1.523E+02
25820000  293.1  1.560E+02  -2.025E+01  -2.307E+01  -6.168E-01  -2.369E+01  1.525E+02
25830000  275.2  1.464E+02  -2.049E+01  -1.355E+01  -6.168E-01  -1.417E+01  1.527E+02
25840000  347.9  1.851E+02  1.141E+01  -2.076E+01  -6.168E-01  -2.138E+01  1.523E+02
25850000  319.4  1.700E+02  -8.896E+00  -2.622E+01  -6.168E-01  -2.684E+01  1.520E+02
25860000  307.2  1.635E+02  4.108E-01  -1.081E+01  -6.168E-01  -1.142E+01  1.517E+02
25870000  277.5  1.476E+02  -2.391E+01  -1.956E+01  -6.168E-01  -2.018E+01  1.514E+02
25880000  264.1  1.405E+02  -2.661E+01  -1.516E+01  -6.168E-01  -1.578E+01  1.513E+02
25890000  288.7  1.536E+02  -2.060E+01  -2.208E+01  -6.168E-01  -2.270E+01  1.515E+02
25900000  267.9  1.425E+02  -3.108E+01  -2.118E+01  -6.168E-01  -2.180E+01  1.518E+02
25910000  346.5  1.844E+02  1.329E+01  -1.827E+01  -6.168E-01  -1.888E+01  1.522E+02
25920000  320.4  1.705E+02  3.517E+00  -1.429E+01  -6.168E-01  -1.491E+01  1.521E+02
25930000  280.3  1.491E+02  -1.910E+01  -1.469E+01  -6.168E-01  -1.530E+01  1.529E+02
25940000  291.8  1.553E+02  -1.554E+01  -1.711E+01  -6.168E-01  -1.772E+01  1.531E+02
25950000  329.2  1.752E+02  4.345E+00  -1.751E+01  -6.168E-01  -1.812E+01  1.527E+02
25960000  321.8  1.712E+02  1.914E+00  -1.562E+01  -6.168E-01  -1.624E+01  1.531E+02
25970000  280.4  1.492E+02  -1.977E+01  -1.497E+01  -6.168E-01  -1.559E+01  1.534E+02
25980000  360.5  1.918E+02  1.781E+01  -2.058E+01  -6.168E-01  -2.120E+01  1.528E+02
25990000  310.9  1.654E+02  -8.342E+00  -2.003E+01  -6.168E-01  -2.065E+01  1.531E+02
26000000  308.7  1.643E+02  -3.602E+00  -1.400E+01  -6.168E-01  -1.462E+01  1.532E+02
26010000  294.4  1.567E+02  -1.275E+01  -1.498E+01  -6.168E-01  -1.560E+01  1.538E+02
26020000  336.1  1.788E+02  6.424E+00  -1.786E+01  -6.168E-01  -1.848E+01  1.539E+02
26030000  300.4  1.599E+02  -1.051E+01  -1.560E+01  -6.168E-01  -1.622E+01  1.542E+02
26040000  331.0  1.761E+02  2.197E+00  -1.899E+01  -6.168E-01  -1.961E+01  1.543E+02
26050000  309.1  1.645E+02  -4.812E+00  -1.349E+01  -6.168E-01  -1.411E+01  1.552E+02
26060000  321.3  1.709E+02  -3.334E+00  -1.826E+01  -6.168E-01  -1.887E+01  1.554E+02
26070000  299.3  1.593E+02  -1.274E+01  -1.649E+01  -6.168E-01  -1.711E+01  1.549E+02
26080000  347.7  1.850E+02  1.035E+01  -1.937E+01  -6.168E-01  -1.999E+01  1.547E+02
26090000  336.2  1.789E+02  6.405E+00  -1.681E+01  -6.168E-01  -1.743E+01  1.551E+02
26100000  304.9  1.622E+02  -1.260E+01  -1.947E+01  -6.168E-01  -2.008E+01  1.547E+02
26110000  286.0  1.522E+02  -2.146E+01  -1.843E+01  -6.168E-01  -1.905E+01  1.546E+02
26120000  350.6  1.866E+02  1.357E+01  -1.621E+01  -6.168E-01  -1.683E+01  1.562E+02
26130000  334.5  1.780E+02  -8.590E-01  -2.155E+01  -6.168E-01  -2.217E+01  1.567E+02
26140000  294.2  1.566E+02  -2.195E+01  -2.149E+01  -6.168E-01  -2.211E+01  1.564E+02
26150000  342.2  1.821E+02  4.798E+00  -1.973E+01  -6.168E-01  -2.035E+01  1.569E+02
26160000  291.3  1.550E+02  -2.674E+01  -2.403E+01  -6.168E-01  -2.465E+01  1.571E+02
26170000  298.8  1.590E+02  -2.206E+01  -2.323E+01  -6.168E-01  -2.384E+01  1.572E+02
26180000  316.6  1.685E+02  -7.453E+00  -1.817E+01  -6.168E-01  -1.878E+01  1.572E+02
26190000  323.7  1.722E+02  2.638E+00  -1.181E+01  -6.168E-01  -1.242E+01  1.572E+02
26200000  269.4  1.433E+02  -3.274E+01  -1.803E+01  -6.168E-01  -1.865E+01  1.574E+02
26210000  285.1  1.517E+02  -3.490E+01  -2.895E+01  -6.168E-01  -2.957E+01  1.570E+02
26220000  370.1  1.969E+02  2.214E+01  -1.793E+01  -6.168E-01  -1.855E+01  1.562E+02
26230000  252.1  1.341E+02  -4.019E+01  -1.826E+01  -6.168E-01  -1.888E+01  1.554E+02
26240000  333.0  1.772E+02  7.777E+00  -1.271E+01  -6.168E-01  -1.333E+01  1.561E+02
26250000  316.9  1.686E+02  -5.739E+00  -1.703E+01  -6.168E-01  -1.764E+01  1.567E+02
26260000  287.6  1.530E+02  -2.132E+01  -1.737E+01  -6.168E-01  -1.799E+01  1.564E+02
26270000  291.7  1.552E+02  -2.426E+01  -2.229E+01  -6.168E-01  -2.290E+01  1.566E+02
26280000  254.5  1.354E+02  -3.830E+01  -1.622E+01  -6.168E-01  -1.683E+01  1.569E+02
26290000  276.2  1.470E+02  -2.391E+01  -1.296E+01  -6.168E-01  -1.357E+01  1.573E+02
26300000  282.1  1.501E+02  -2.214E+01  -1.467E+01  -6.168E-01  -1.529E+01  1.570E+02
26310000  323.0  1.719E+02  -4.009E+00  -1.848E+01  -6.168E-01  -1.910E+01  1.568E+02
26320000  324.8  1.728E+02  -1.150E+00  -1.667E+01  -6.168E-01  -1.729E+01  1.567E+02
26330000  337.7  1.797E+02  -9.360E-03  -2.233E+01  -6.168E-01  -2.294E+01  1.568E+02
26340000  268.9  1.431E+02  -3.474E+01  -2.016E+01  -6.168E-01  -2.078E+01  1.570E+02
26350000  299.2  1.592E+02  -1.549E+01  -1.728E+01  -6.168E-01  -1.789E+01  1.568E+02
26360000  237.1  1.262E+02  -5.667E+01  -2.553E+01  -6.168E-01  -2.615E+01  1.567E+02
26370000  316.3  1.683E+02  -5.039E+00  -1.606E+01  -6.168E-01  -1.668E+01  1.567E+02
26380000  233.9  1.244E+02  -5.249E+01  -1.956E+01  -6.168E-01  -2.017E+01  1.568E+02
26390000  303.0  1.612E+02  -1.266E+01  -1.653E+01  -6.168E-01  -1.714E+01  1.567E+02
26400000  250.0  1.330E+02  -4.270E+01  -1.762E+01  -6.168E-01  -1.824E+01  1.575E+02
26410000  321.3  1.709E+02  -2.588E+00  -1.552E+01  -6.168E-01  -1.614E+01  1.574E+02
26420000  324.3  1.726E+02  -4.423E+00  -1.951E+01  -6.168E-01  -2.013E+01  1.568E+02
26430000  326.6  1.738E+02  6.119E-02  -1.597E+01  -6.168E-01  -1.658E+01  1.571E+02
26440000  297.6  1.584E+02  -2.023E+01  -2.158E+01  -6.168E-01  -2.219E+01  1.564E+02
26450000  336.1  1.788E+02  5.952E+00  -1.592E+01  -6.168E-01  -1.654E+01  1.563E+02
26460000  253.5  1.349E+02  -4.194E+01  -1.997E+01  -6.168E-01  -2.059E+01  1.562E+02
26470000  274.1  1.459E+02  -2.891E+01  -1.842E+01  -6.168E-01  -1.904E+01  1.557E+02
26480000  276.5  1.471E+02  -2.285E+01  -1.399E+01  -6.168E-01  -1.461E+01  1.554E+02
26490000  295.9  1.575E+02  -1.660E+01  -1.829E+01  -6.168E-01  -1.891E+01  1.552E+02
26500000  292.4  1.556E+02  -1.623E+01  -1.490E+01  -6.168E-01  -1.552E+01  1.563E+02
26510000  288.6  1.536E+02  -2.081E+01  -1.807E+01  -6.168E-01  -1.869E+01  1.557E+02
26520000  324.8  1.728E+02  -2.201E-01  -1.693E+01  -6.168E-01  -1.755E+01  1.555E+02
26530000  285.9  1.521E+02  -2.331E+01  -1.919E+01  -6.168E-01  -1.980E+01  1.556E+02
26540000  298.7  1.589E+02  -1.599E+01  -1.853E+01  -6.168E-01  -1.915E+01  1.558E+02
26550000  315.5  1.679E+02  -7.325E+00  -1.879E+01  -6.168E-01  -1.940E+01  1.558E+02
26560000  294.3  1.566E+02  -2.018E+01  -1.955E+01  -6.168E-01  -2.017E+01  1.566E+02
26570000  296.9  1.580E+02  -1.855E+01  -1.842E+01  -6.168E-01  -1.904E+01  1.575E+02
26580000  358.9  1.910E+02  1.987E+01  -1.284E+01  -6.168E-01  -1.346E+01  1.576E+02
26590000  273.6  1.456E+02  -3.084E+01  -1.781E+01  -6.168E-01  -1.842E+01  1.580E+02
26600000  267.8  1.425E+02  -2.903E+01  -1.228E+01  -6.168E-01  -1.289E+01  1.586E+02
26610000  278.3  1.481E+02  -3.024E+01  -1.967E+01  -6.168E-01  -2.029E+01  1.580E+02
26620000  294.7  1.568E+02  -1.634E+01  -1.513E+01  -6.168E-01  -1.575E+01  1.574E+02
26630000  296.8  1.579E+02  -1.465E+01  -1.421E+01  -6.168E-01  -1.483E+01  1.578E+02
26640000  300.6  1.599E+02  -1.931E+01  -2.026E+01  -6.168E-01  -2.088E+01  1.584E+02
26650000  291.1  1.549E+02  -1.924E+01  -1.443E+01  -6.168E-01  -1.505E+01  1.591E+02
26660000  324.3  1.726E+02  -2.604E-01  -1.388E+01  -6.168E-01  -1.450E+01  1.583E+02
26670000  308.5  1.642E+02  -1.023E+01  -1.555E+01  -6.168E-01  -1.616E+01  1.583E+02
26680000  277.2  1.475E+02  -3.071E+01  -1.983E+01  -6.168E-01  -2.045E+01  1.578E+02
26690000  276.8  1.473E+02  -2.528E+01  -1.403E+01  -6.168E-01  -1.464E+01  1.579E+02
26700000  281.3  1.497E+02  -2.979E+01  -2.091E+01  -6.168E-01  -2.153E+01  1.579E+02
26710000  333.3  1.773E+02  6.567E+00  -1.248E+01  -6.168E-01  -1.310E+01  1.577E+02
26720000  317.7  1.691E+02  -6.380E+00  -1.666E+01  -6.168E-01  -1.727E+01  1.582E+02
26730000  287.5  1.530E+02  -2.321E+01  -1.769E+01  -6.168E-01  -1.831E+01  1.579E+02
26740000  329.8  1.755E+02  -3.731E-01  -1.668E+01  -6.168E-01  -1.730E+01  1.586E+02
26750000  328.1  1.746E+02  4.550E-01  -1.526E+01  -6.168E-01  -1.588E+01  1.583E+02
26760000  280.4  1.492E+02  -3.478E+01  -2.498E+01  -6.168E-01  -2.559E+01  1.584E+02
26770000  282.2  1.502E+02  -2.587E+01  -1.664E+01  -6.168E-01  -1.726E+01  1.588E+02
26780000  307.8  1.638E+02  -1.152E+01  -1.594E+01  -6.168E-01  -1.655E+01  1.588E+02
26790000  302.5  1.610E+02  -1.502E+01  -1.624E+01  -6.168E-01  -1.685E+01  1.591E+02
